,isHomeTeam,LineBackers,Safeties,Quarter,PlayerHeightInches,StadiumTypeCode,TurfCode,OffensiveGuards,DefensiveEnds,Y,S,DefensiveTackles,Age,IsPossTeamInLead,Down,TimeSnapDiff,YardsToTouchdown,A,TightEnds,DefendersInTheBox,Cornerbacks,isPlayDirectionLeft,Distance,NoseTackles,Season,HomeScoreBeforePlay,isFirstDown,Centers
203,1,4,3,1,69,2,2,1,0,20.46,4.14,2,26,1,1,2.0,83,0.59,1,7,2,0,10,0,2017,0,0,2
204,1,3,3,2,69,2,2,1,1,28.1,3.52,2,24,1,1,1.0,62,3.01,1,6,2,1,10,0,2017,0,0,2
205,0,1,4,2,73,2,2,2,2,29.81,3.18,2,25,0,2,1.0,78,2.18,0,5,2,0,10,0,2017,0,0,1
206,1,4,3,2,69,2,2,1,0,27.41,2.8,2,24,1,1,1.0,52,3.05,1,6,2,1,20,0,2017,0,0,2
207,1,4,3,2,73,2,2,1,1,24.79,3.31,1,23,1,1,1.0,29,3.15,1,6,2,1,10,0,2017,0,0,2
208,1,4,3,2,69,2,2,1,1,25.43,3.94,1,24,1,2,1.0,13,3.54,1,6,2,1,4,0,2017,0,0,2
209,1,4,2,2,73,2,2,1,2,32.33,4.93,3,23,1,3,1.0,10,3.83,2,9,1,1,1,0,2017,0,1,2
210,1,4,3,2,69,2,2,1,0,28.46,3.56,2,24,1,1,1.0,4,2.67,1,7,2,1,4,0,2017,0,0,2
211,1,4,2,2,69,2,2,1,1,25.6,4.6,2,24,1,1,1.0,62,1.85,2,8,2,1,10,0,2017,6,0,2
212,0,2,3,2,73,2,2,2,2,32.55,1.52,2,25,0,2,1.0,26,1.92,1,6,2,0,10,0,2017,6,0,1
213,1,3,3,3,73,2,2,1,1,28.96,3.59,2,23,1,1,2.0,75,2.37,2,6,2,1,10,0,2017,9,0,2
214,1,4,3,3,69,2,2,1,0,31.89,1.8,2,24,1,1,1.0,60,2.15,1,6,2,1,10,0,2017,9,0,2
215,0,2,3,3,73,2,2,2,1,25.34,3.71,3,25,0,1,1.0,94,2.99,1,6,2,0,10,0,2017,9,0,1
216,0,2,3,3,68,2,2,2,1,28.48,3.84,3,26,0,1,1.0,75,2.83,1,6,2,0,10,0,2017,9,0,1
217,0,2,3,3,68,2,2,2,2,31.09,4.04,2,26,0,1,1.0,3,3.92,1,8,2,0,3,0,2017,9,1,1
218,1,4,3,3,69,2,2,1,0,31.14,3.84,2,24,1,1,1.0,53,3.11,1,7,2,1,10,0,2017,9,0,2
219,0,2,3,3,73,2,2,2,2,28.13,3.87,2,25,0,1,1.0,79,2.73,1,6,2,0,10,0,2017,9,0,1
220,1,3,3,3,73,2,2,1,1,27.17,4.41,2,23,1,1,1.0,10,3.31,1,6,2,1,10,0,2017,9,0,2
221,0,2,3,3,68,2,2,2,2,27.69,3.76,2,26,0,2,2.0,67,2.47,1,6,2,0,2,0,2017,15,0,1
222,0,4,2,3,68,2,2,2,2,30.99,3.58,2,26,0,3,1.0,66,1.28,3,10,1,0,1,0,2017,15,1,1
223,0,2,3,3,68,2,2,2,1,30.72,3.11,3,26,0,1,1.0,70,1.73,1,7,2,0,15,0,2017,15,0,1
224,1,4,2,4,69,2,2,1,1,20.19,5.56,2,24,1,1,1.0,34,3.77,2,6,2,0,10,0,2017,15,0,2
225,1,4,3,4,69,2,2,1,0,33.02,5.27,2,24,1,1,1.0,14,3.8,1,7,2,0,10,0,2017,15,0,2
226,1,3,3,4,69,2,2,1,1,26.99,4.99,2,24,1,1,1.0,8,3.73,1,6,2,0,8,0,2017,15,0,2
227,1,4,2,4,69,2,2,1,1,22.01,3.87,2,24,0,1,1.0,72,3.11,2,6,2,0,10,0,2017,21,0,2
228,1,4,3,4,69,2,2,1,0,26.88,4.58,2,24,0,2,1.0,65,3.32,1,7,2,0,3,0,2017,21,1,2
229,1,4,2,4,73,2,2,1,1,26.86,5.11,2,23,0,1,2.0,44,3.47,3,8,2,0,10,0,2017,35,0,2
230,1,4,2,4,73,2,2,1,1,26.52,4.12,2,23,0,2,1.0,38,1.87,3,8,2,0,4,0,2017,35,0,2
231,0,3,2,1,72,4,2,2,3,28.9,3.9,1,22,0,1,1.0,80,2.34,2,8,2,1,15,0,2017,0,0,1
232,0,3,2,1,72,4,2,2,3,24.54,5.08,1,22,0,2,1.0,76,2.03,1,7,2,1,11,0,2017,0,0,1
233,1,3,2,1,70,4,2,2,2,33.58,5.67,1,26,1,1,1.0,75,3.07,3,8,2,0,10,1,2017,0,0,1
234,0,3,2,1,72,4,2,2,3,28.34,3.81,1,22,0,1,2.0,62,2.5,2,8,2,1,10,0,2017,0,0,1
235,0,3,2,1,72,4,2,2,3,28.27,4.52,1,22,0,2,1.0,59,2.95,2,8,2,1,7,0,2017,0,0,1
236,1,2,2,1,70,4,2,2,2,31.6,4.25,1,23,1,1,1.0,80,3.48,2,7,3,0,10,1,2017,0,0,1
237,1,2,2,1,70,4,2,2,2,26.69,4.88,1,26,1,1,1.0,66,3.02,2,7,3,0,10,1,2017,0,0,1
238,1,3,2,1,70,4,2,2,2,33.49,5.82,1,26,1,2,1.0,60,4.1,2,7,2,0,4,1,2017,0,0,1
239,1,3,2,1,70,4,2,2,2,28.04,3.04,2,26,1,1,1.0,50,1.98,2,8,2,0,10,0,2017,0,0,1
240,0,3,2,1,72,4,2,2,1,22.25,4.69,3,22,0,1,2.0,72,3.86,1,7,2,1,10,0,2017,0,1,1
241,0,3,2,1,72,4,2,2,1,24.81,4.3,3,22,0,1,1.0,61,2.33,2,8,2,1,10,0,2017,0,0,1
242,0,3,2,1,72,4,2,2,3,26.86,5.02,1,29,0,1,2.0,37,3.67,1,8,2,1,10,0,2017,0,1,1
243,0,2,2,1,72,4,2,2,3,28.89,2.94,1,29,0,1,0.0,30,3.12,1,7,3,1,20,0,2017,0,0,1
244,0,3,2,1,72,4,2,2,2,28.81,2.89,1,22,0,1,1.0,9,2.18,1,7,3,1,9,0,2017,0,0,1
245,0,3,2,1,72,4,2,2,2,31.72,3.7,1,22,0,2,1.0,10,3.57,1,7,3,1,10,0,2017,0,0,1
246,1,3,2,2,70,4,2,2,1,23.72,3.13,1,23,1,1,1.0,70,1.95,1,6,3,1,10,1,2017,0,0,1
247,0,3,2,2,72,4,2,2,2,25.56,2.9,2,22,0,1,2.0,70,2.52,1,7,2,0,5,0,2017,0,0,1
248,0,3,2,2,72,4,2,2,2,23.96,3.07,2,22,0,2,1.0,71,2.17,2,8,2,0,6,0,2017,0,0,1
249,1,3,2,2,73,4,2,2,2,29.04,4.13,2,21,1,1,1.0,67,2.78,2,7,2,1,10,0,2017,0,0,1
250,0,3,2,2,72,4,2,2,2,27.78,4.32,2,22,0,1,1.0,81,2.92,2,7,2,0,10,0,2017,0,0,1
251,0,3,2,2,72,4,2,2,2,27.02,2.81,2,22,0,2,1.0,77,1.74,2,7,2,0,6,0,2017,0,0,1
252,1,2,2,2,70,4,2,2,2,32.59,4.87,1,26,1,1,2.0,47,2.81,1,7,3,1,10,1,2017,0,0,1
253,0,3,2,2,72,4,2,2,2,27.28,3.9,2,22,0,2,1.0,47,2.39,2,7,2,0,4,0,2017,0,1,1
254,0,3,2,2,72,4,2,2,3,24.64,3.87,1,29,0,1,1.0,16,1.92,2,8,2,0,10,0,2017,0,0,1
255,0,3,2,2,72,4,2,2,3,21.66,4.61,1,22,0,2,1.0,14,2.67,1,8,2,0,8,0,2017,0,0,1
256,0,3,2,2,72,4,2,2,3,24.04,4.05,1,22,0,1,1.0,5,2.55,2,8,2,0,5,0,2017,0,0,1
257,0,3,2,2,72,4,2,2,3,23.3,3.36,2,22,0,2,1.0,2,2.13,2,10,1,0,2,0,2017,0,0,2
258,0,3,2,2,72,4,2,2,3,24.01,4.31,2,22,0,4,1.0,1,1.57,2,10,1,0,1,0,2017,0,1,2
259,1,2,2,2,70,4,2,2,2,22.86,2.96,1,26,1,1,1.0,75,2.33,1,6,3,1,10,1,2017,0,0,1
260,1,2,2,3,70,4,2,1,2,29.97,4.58,1,26,1,1,1.0,75,3.31,1,7,3,0,10,1,2017,0,0,2
261,1,2,2,3,70,4,2,1,2,24.24,3.18,1,26,1,2,1.0,68,0.88,1,7,3,0,3,1,2017,0,0,2
262,1,2,2,3,70,4,2,1,2,21.31,4.56,1,26,1,1,2.0,60,2.74,1,7,3,0,10,1,2017,0,0,2
263,1,2,2,3,70,4,2,1,2,23.7,4.03,2,26,1,1,1.0,50,3.1,1,7,3,0,10,0,2017,0,0,2
264,1,2,2,3,70,4,2,1,2,32.65,4.08,1,23,1,2,1.0,24,2.45,1,7,3,0,1,1,2017,0,1,2
265,0,3,2,3,72,4,2,2,3,28.98,4.26,1,29,0,1,1.0,75,3.31,1,8,2,1,10,0,2017,7,0,1
266,0,3,2,3,72,4,2,2,3,28.0,5.17,1,29,0,1,1.0,48,2.73,2,8,2,1,10,0,2017,7,0,1
267,0,3,2,3,72,4,2,2,3,27.58,3.05,1,29,0,2,1.0,47,1.8,2,8,2,1,9,0,2017,7,0,1
268,0,3,2,3,72,4,2,2,2,22.39,4.46,2,22,0,1,1.0,33,2.89,1,8,2,1,10,0,2017,7,0,1
269,0,3,2,3,72,4,2,2,3,32.98,4.62,2,22,0,2,1.0,2,3.19,2,10,1,1,1,0,2017,7,1,2
270,1,2,2,3,70,4,2,1,2,24.08,3.6,1,26,1,1,1.0,75,2.67,1,7,3,0,10,1,2017,7,0,2
271,1,3,2,3,70,4,2,1,1,29.42,3.65,2,26,1,1,1.0,64,2.84,1,7,3,0,10,0,2017,7,0,2
272,1,2,2,3,70,4,2,1,2,30.49,3.67,1,26,1,1,1.0,54,3.08,1,6,3,0,10,1,2017,7,0,2
273,1,2,2,3,70,4,2,1,2,21.55,4.88,1,26,1,3,2.0,46,3.09,1,7,3,0,2,1,2017,7,1,2
274,1,2,2,3,70,4,2,1,2,26.71,4.24,1,26,1,2,1.0,38,2.7,1,6,3,0,7,1,2017,7,0,2
275,0,3,2,3,72,4,2,2,2,22.42,4.54,2,22,0,1,2.0,59,2.89,1,7,2,1,10,0,2017,7,0,1
276,0,3,2,4,72,4,2,2,2,27.29,3.97,2,22,0,2,1.0,55,3.18,1,7,2,0,6,0,2017,7,1,1
277,0,3,2,4,72,4,2,2,2,21.77,4.17,2,29,0,1,1.0,38,1.93,1,8,2,0,10,0,2017,7,0,1
278,0,3,2,4,72,4,2,2,2,22.2,3.49,2,29,0,2,1.0,37,0.93,1,8,2,0,9,0,2017,7,0,1
279,0,3,2,4,72,4,2,2,2,29.24,4.71,1,22,0,1,0.0,26,4.25,1,7,3,0,10,0,2017,7,0,1
280,1,3,2,4,70,4,2,1,1,20.81,5.3,2,26,1,2,1.0,62,4.01,1,7,3,1,1,0,2017,7,1,2
281,0,3,2,4,72,4,2,2,2,21.67,4.16,2,22,0,1,1.0,75,0.86,2,8,2,0,10,0,2017,7,0,1
282,0,3,2,4,72,4,2,2,2,23.37,2.99,2,22,0,2,1.0,74,2.23,2,8,2,0,9,0,2017,7,0,1
283,0,4,2,4,72,4,2,2,1,30.45,3.95,2,22,0,1,1.0,27,2.63,2,8,2,0,10,0,2017,7,0,1
284,0,4,2,4,72,4,2,2,1,30.48,3.36,2,29,0,2,1.0,25,1.55,2,8,2,0,8,0,2017,7,0,1
285,0,4,2,4,72,4,2,2,1,29.26,3.26,2,22,0,3,1.0,24,2.58,2,8,2,0,7,0,2017,7,0,1
286,1,3,2,4,70,4,2,1,2,28.66,2.62,1,26,1,1,1.0,89,3.13,1,6,3,1,10,0,2017,7,0,2
287,0,4,2,1,71,1,1,2,1,20.73,5.19,1,31,0,2,2.0,44,2.53,1,7,3,0,4,0,2017,0,1,1
288,1,4,2,1,73,1,1,2,1,23.62,4.53,2,29,1,1,2.0,56,3.62,2,7,2,1,10,0,2017,0,0,1
289,1,4,2,1,73,1,1,2,1,23.34,2.74,2,29,1,2,1.0,51,2.53,2,8,2,1,5,0,2017,0,1,1
290,1,4,2,1,73,1,1,2,1,26.27,3.11,2,29,1,1,1.0,46,1.93,1,7,2,1,10,0,2017,0,0,1
291,1,4,2,1,73,1,1,2,1,28.74,3.28,2,29,1,1,1.0,35,2.09,1,8,2,1,10,0,2017,0,0,1
292,1,4,2,1,73,1,1,2,1,27.6,3.51,2,29,1,2,1.0,34,1.99,2,7,2,1,9,0,2017,0,0,1
293,0,4,2,1,71,1,1,2,0,26.38,5.04,2,31,0,1,2.0,75,3.77,2,8,2,0,10,1,2017,7,0,1
294,0,4,2,1,71,1,1,2,1,25.2,3.82,1,31,0,1,2.0,40,2.35,1,7,3,0,10,0,2017,7,0,1
295,0,4,2,1,71,1,1,2,0,26.91,5.29,2,31,0,1,2.0,12,3.64,1,5,3,0,10,0,2017,7,0,1
296,0,4,2,1,71,1,1,2,0,28.79,3.77,2,31,0,3,2.0,5,2.45,1,7,3,0,3,0,2017,7,0,1
297,0,4,2,1,71,1,1,2,1,28.71,2.93,1,31,0,4,1.0,3,2.01,1,7,3,0,1,0,2017,7,1,1
298,1,4,2,2,73,1,1,2,1,29.36,4.28,2,29,1,1,1.0,75,2.14,2,8,2,0,10,0,2017,7,0,1
299,1,4,2,2,75,1,1,2,0,29.7,4.94,2,23,1,2,2.0,75,3.99,1,5,3,0,10,0,2017,7,0,1
300,0,4,2,2,68,1,1,2,1,26.51,4.9,1,24,0,1,2.0,86,2.82,2,8,2,1,10,1,2017,7,0,1
301,0,4,2,2,68,1,1,2,1,28.37,3.77,1,24,0,1,1.0,72,2.47,1,7,3,1,10,0,2017,7,0,1
302,0,4,2,2,68,1,1,2,1,31.92,4.43,1,23,0,1,1.0,62,2.01,1,6,3,1,10,0,2017,7,0,1
303,0,4,2,2,68,1,1,2,0,22.2,3.91,1,23,0,1,1.0,43,2.49,1,7,3,1,10,1,2017,7,0,1
304,1,4,2,2,75,1,1,2,1,22.66,3.43,2,23,1,1,1.0,98,3.01,2,7,2,0,10,0,2017,7,0,1
305,1,4,2,2,75,1,1,2,1,27.16,3.36,2,23,1,2,1.0,95,2.42,2,7,2,0,7,0,2017,7,0,1
306,1,4,2,2,75,1,1,2,1,24.8,3.66,2,23,1,1,1.0,69,2.78,1,8,2,0,10,0,2017,7,0,1
307,1,4,2,2,75,1,1,2,0,24.64,3.47,3,23,1,1,1.0,27,3.29,3,7,2,0,10,0,2017,7,0,1
308,1,4,2,3,75,1,1,2,1,22.5,5.61,2,23,1,1,1.0,75,4.18,2,7,2,1,10,0,2017,10,0,1
309,1,4,2,3,73,1,1,2,1,26.96,4.31,2,29,1,2,1.0,53,2.5,1,8,2,1,6,0,2017,10,0,1
310,0,4,2,3,71,1,1,2,1,31.08,1.62,1,31,0,2,1.0,91,1.94,1,6,3,0,10,0,2017,10,0,1
311,1,4,2,3,73,1,1,2,1,29.63,3.21,2,29,1,1,1.0,80,2.9,2,8,2,1,10,0,2017,10,0,1
312,0,4,2,3,71,1,1,2,0,32.08,4.9,1,31,0,1,1.0,63,3.56,1,7,3,0,10,1,2017,10,0,1
313,0,4,2,3,68,1,1,2,1,21.92,3.35,1,23,0,2,1.0,34,2.02,1,7,3,0,10,0,2017,10,0,1
314,1,4,2,3,73,1,1,2,1,24.04,3.83,1,29,1,2,1.0,69,3.21,1,7,3,1,4,0,2017,10,1,1
315,1,4,2,3,73,1,1,2,0,23.42,3.67,2,29,1,2,1.0,36,3.16,1,6,3,1,6,0,2017,10,1,1
316,1,4,2,3,73,1,1,2,0,32.77,4.99,2,29,1,3,1.0,7,4.1,1,6,3,1,2,0,2017,10,0,1
317,0,4,2,4,71,1,1,2,0,32.37,4.63,1,31,0,1,1.0,59,3.29,1,7,3,1,10,1,2017,13,1,1
318,0,4,2,4,71,1,1,2,1,31.74,3.84,1,31,0,1,2.0,47,2.51,1,7,3,1,10,0,2017,13,0,1
319,0,4,2,4,68,1,1,2,1,23.1,3.77,1,24,0,1,1.0,80,3.66,1,7,3,1,10,0,2017,13,0,1
320,0,4,2,4,71,1,1,2,0,22.61,3.23,1,31,0,1,1.0,52,2.96,1,6,3,1,10,1,2017,13,0,1
321,0,4,2,4,71,1,1,2,0,31.3,4.57,1,31,0,2,2.0,51,3.3,1,8,3,1,9,1,2017,13,0,1
322,1,4,2,4,73,1,1,2,0,26.16,3.57,2,29,1,1,1.0,80,3.14,1,6,3,0,10,0,2017,13,0,1
323,0,4,2,4,71,1,1,2,1,27.05,4.19,1,31,0,1,1.0,59,2.87,1,6,3,1,10,0,2017,16,0,1
324,0,4,2,4,71,1,1,2,1,21.47,4.69,1,31,0,2,2.0,55,3.09,1,7,3,1,6,0,2017,16,0,1
325,0,4,2,4,68,1,1,2,1,27.81,5.36,1,23,0,3,1.0,52,3.91,1,6,3,1,3,0,2017,16,1,1
326,0,4,2,4,68,1,1,2,0,27.58,4.69,1,23,0,1,1.0,45,3.65,1,7,3,1,10,1,2017,16,0,1
327,0,4,3,4,71,1,1,2,0,26.71,4.78,2,31,0,2,1.0,36,2.84,3,8,1,1,1,1,2017,16,1,1
328,0,4,3,4,71,1,1,2,1,28.67,3.42,2,31,0,1,1.0,31,2.18,3,8,1,1,10,0,2017,16,0,1
329,0,4,3,4,71,1,1,2,1,30.12,4.27,2,31,0,2,1.0,29,2.49,3,9,1,1,8,0,2017,16,0,1
330,0,4,3,4,71,1,1,2,1,32.38,4.74,1,31,0,3,1.0,23,2.73,3,9,1,1,2,1,2017,16,0,1
331,1,2,2,1,68,1,1,2,2,33.63,4.53,2,26,0,2,2.0,84,2.28,1,7,3,0,10,0,2017,0,0,1
332,1,3,2,1,72,1,1,2,2,24.32,5.56,2,24,0,1,2.0,73,1.16,2,7,2,0,10,0,2017,0,0,1
333,1,3,2,1,72,1,1,2,2,31.13,4.26,2,24,1,1,1.0,41,4.89,2,7,2,0,10,0,2017,0,0,1
334,0,4,2,1,72,1,1,2,2,26.49,5.8,0,30,0,1,1.0,57,3.45,1,6,3,1,19,0,2017,0,0,1
335,0,4,2,1,70,1,1,2,1,18.92,6.08,1,23,0,1,1.0,35,0.67,1,6,2,1,10,1,2017,0,0,1
336,1,2,3,1,72,1,1,2,2,30.53,3.77,2,24,1,1,2.0,60,3.42,2,8,2,0,20,0,2017,0,0,1
337,0,4,2,1,72,1,1,2,2,28.53,5.36,0,30,0,1,1.0,87,1.5,1,7,3,1,10,0,2017,0,0,1
338,0,4,2,1,72,1,1,2,2,26.84,5.05,0,30,0,2,1.0,83,2.85,1,6,3,1,6,0,2017,0,0,1
339,0,4,2,1,72,1,1,2,1,23.58,4.15,1,30,0,3,1.0,78,2.79,2,8,2,1,1,1,2017,0,0,1
340,0,4,2,1,72,1,1,2,1,27.75,4.69,1,30,0,2,2.0,32,2.29,1,7,2,1,3,1,2017,0,1,1
341,0,4,2,1,72,1,1,2,2,26.5,4.52,0,30,0,1,2.0,14,1.01,1,7,3,1,10,0,2017,0,0,1
342,0,4,2,2,72,1,1,2,2,24.0,3.68,0,30,0,1,1.0,3,0.92,1,8,3,0,3,0,2017,0,0,1
343,1,3,2,2,72,1,1,2,2,23.81,6.01,2,24,1,1,1.0,76,2.02,2,7,2,1,10,0,2017,0,0,1
344,1,2,3,2,72,1,1,2,2,17.49,6.48,2,24,1,2,1.0,70,1.79,2,7,2,1,4,0,2017,0,0,1
345,1,3,2,2,72,1,1,2,2,28.56,3.44,2,24,1,1,2.0,64,0.47,2,8,2,1,10,0,2017,0,0,1
346,1,3,2,2,68,1,1,2,2,29.95,2.44,2,26,1,2,2.0,65,2.79,1,7,2,1,11,0,2017,0,0,1
347,0,4,2,2,72,1,1,2,2,29.27,5.63,0,30,0,1,1.0,75,3.93,1,7,3,0,10,0,2017,7,0,1
348,0,4,2,2,70,1,1,2,1,35.21,5.98,1,23,0,1,2.0,63,1.51,1,8,2,0,10,1,2017,7,0,1
349,1,2,3,2,72,1,1,2,2,27.1,4.68,2,24,1,1,2.0,57,2.26,1,7,2,1,10,0,2017,7,0,1
350,1,2,3,2,68,1,1,2,2,23.68,3.6,2,26,1,1,1.0,33,1.93,1,7,2,1,10,0,2017,7,0,1
351,0,4,2,2,66,1,1,2,2,26.64,5.15,0,34,1,2,1.0,75,2.78,1,6,3,0,10,0,2017,14,0,1
352,0,4,2,3,72,1,1,2,1,25.6,3.38,1,30,0,1,1.0,64,0.81,2,8,2,0,10,1,2017,14,0,1
353,1,3,2,3,72,1,1,2,2,28.38,4.12,2,24,1,1,2.0,77,3.74,2,8,2,1,10,0,2017,14,0,1
354,1,2,3,3,72,1,1,2,2,20.15,5.38,2,24,1,1,2.0,28,1.61,1,6,2,1,10,0,2017,14,0,1
355,1,3,2,4,72,1,1,2,2,24.76,4.57,2,24,1,1,1.0,48,1.89,2,7,2,0,10,0,2017,17,0,1
356,0,4,2,4,66,1,1,2,0,26.06,4.01,1,34,0,1,2.0,85,2.12,1,6,3,1,10,1,2017,17,0,1
357,0,4,2,4,72,1,1,2,2,32.79,4.53,0,30,0,1,1.0,74,1.04,1,7,3,1,10,0,2017,17,0,1
358,0,4,2,4,70,1,1,2,2,19.09,6.31,0,23,0,1,1.0,51,2.51,2,7,2,1,10,1,2017,17,0,1
359,0,4,2,4,70,1,1,2,2,20.47,4.98,0,23,0,2,1.0,48,2.93,1,6,3,1,7,0,2017,17,0,1
360,0,4,2,4,72,1,1,2,2,26.75,4.89,0,30,0,1,1.0,29,3.14,1,7,3,1,10,0,2017,17,0,1
361,0,4,2,4,72,1,1,2,2,26.07,4.96,1,30,0,2,1.0,26,2.44,3,7,2,1,7,0,2017,17,0,1
362,0,4,2,4,72,1,1,2,2,23.34,4.6,1,30,0,3,1.0,22,1.93,3,8,2,1,3,0,2017,17,0,1
363,1,2,3,1,73,1,1,2,3,22.45,3.52,2,23,0,1,1.0,75,2.82,2,7,1,1,10,0,2017,0,0,1
364,0,4,1,1,69,1,1,2,2,28.48,4.22,2,34,1,1,1.0,75,3.2,2,7,2,0,10,0,2017,3,0,1
365,0,4,1,1,69,1,1,2,2,28.83,3.09,2,34,1,2,2.0,73,2.32,2,7,2,0,8,0,2017,3,0,1
366,0,3,1,1,69,1,1,2,2,25.6,3.6,2,34,1,1,2.0,70,3.13,1,7,3,0,10,0,2017,10,0,1
367,0,5,1,1,69,1,1,2,1,20.56,4.68,2,34,1,1,2.0,25,1.51,2,8,2,0,10,0,2017,10,0,1
368,0,4,1,1,72,1,1,2,1,22.64,3.39,3,21,1,1,1.0,1,2.02,2,8,2,0,1,0,2017,10,0,1
369,0,3,1,1,72,1,1,2,2,24.13,3.64,2,21,1,2,1.0,2,2.46,1,6,3,0,2,0,2017,10,0,1
370,1,2,3,1,73,1,1,2,2,28.46,3.78,2,23,0,1,1.0,75,2.98,1,6,2,1,10,0,2017,10,0,1
371,1,2,3,1,73,1,1,2,2,30.02,4.19,2,23,0,2,1.0,72,3.02,1,7,2,1,7,0,2017,10,0,1
372,1,4,3,1,73,1,1,2,1,31.22,3.38,2,23,0,2,1.0,53,0.82,2,8,1,1,1,0,2017,10,0,1
373,1,4,3,1,73,1,1,2,1,29.5,3.87,2,23,0,3,2.0,53,2.38,2,7,1,1,1,0,2017,10,1,1
374,0,5,1,1,69,1,1,2,1,27.1,4.45,2,34,1,1,1.0,93,3.7,3,7,2,0,10,0,2017,10,1,1
375,0,3,1,1,69,1,1,2,3,31.99,3.28,1,34,1,1,1.0,77,1.55,1,6,3,0,10,0,2017,10,0,1
376,1,2,3,1,73,1,1,2,2,30.25,3.6,2,23,0,1,1.0,39,2.69,1,6,2,1,15,0,2017,10,0,1
377,0,5,1,2,69,1,1,1,0,31.85,4.25,3,34,1,1,2.0,77,2.05,2,7,2,1,10,0,2017,10,0,1
378,1,2,3,2,73,1,1,2,2,29.39,2.6,2,23,0,1,1.0,6,1.1,1,7,2,0,6,0,2017,10,0,1
379,1,2,3,2,73,1,1,2,2,30.95,3.02,2,23,0,2,1.0,5,2.43,1,6,2,0,5,0,2017,10,1,1
380,0,3,1,2,72,1,1,1,3,28.14,4.32,1,21,1,2,1.0,82,2.6,1,7,3,1,17,0,2017,17,0,1
381,1,2,3,2,73,1,1,2,2,25.11,3.56,2,23,0,2,1.0,29,3.2,1,6,2,0,5,0,2017,17,1,1
382,1,2,3,2,73,1,1,2,2,27.35,4.42,2,23,0,1,2.0,60,3.75,1,7,2,0,10,0,2017,24,1,1
383,1,2,3,2,73,1,1,2,3,29.8,3.14,2,23,0,1,1.0,25,3.44,2,7,1,0,10,0,2017,24,0,1
384,0,4,1,3,69,1,1,2,3,21.37,4.36,1,34,1,1,1.0,75,2.33,1,7,2,0,10,0,2017,27,0,1
385,0,4,1,3,69,1,1,2,3,26.58,4.55,1,34,1,2,1.0,69,2.85,1,7,2,0,4,0,2017,27,0,1
386,0,5,2,3,69,1,1,2,1,28.46,3.72,1,34,1,2,1.0,21,1.35,1,6,2,0,7,0,2017,27,0,1
387,1,2,3,3,73,1,1,2,3,27.6,5.36,2,23,0,2,1.0,64,3.07,2,7,1,1,2,0,2017,27,1,1
388,1,2,3,3,73,1,1,2,2,27.32,5.7,2,23,0,1,2.0,34,4.38,1,6,2,1,10,0,2017,27,0,1
389,1,2,3,3,73,1,1,2,3,26.33,2.73,2,23,0,2,2.0,22,0.89,2,8,1,1,8,0,2017,27,0,1
390,1,3,3,3,73,1,1,2,2,23.56,2.18,1,23,0,3,1.0,28,1.72,1,6,2,1,14,0,2017,27,0,1
391,0,5,1,3,72,1,1,2,2,21.78,4.55,1,21,1,1,2.0,75,3.21,1,7,2,0,10,0,2017,37,0,1
392,1,4,3,3,73,1,1,2,0,23.76,5.65,3,23,0,1,1.0,60,0.9,2,7,1,1,10,0,2017,37,0,1
393,0,3,2,3,72,1,1,2,2,26.83,3.27,2,21,1,1,2.0,94,1.36,3,8,2,0,10,0,2017,37,0,1
394,0,3,2,3,72,1,1,2,2,21.95,3.16,2,21,1,2,2.0,91,3.41,2,7,2,0,7,0,2017,37,0,1
395,1,2,3,3,73,1,1,2,2,28.33,3.33,3,23,0,1,1.0,68,2.83,2,7,1,1,10,0,2017,37,0,1
396,1,2,3,3,73,1,1,2,2,34.12,5.93,3,23,0,2,2.0,67,3.95,2,7,1,1,9,0,2017,37,0,1
397,1,2,3,3,71,1,1,2,2,19.97,5.71,3,24,0,2,1.0,54,3.04,2,8,1,1,7,0,2017,37,0,1
398,0,4,3,4,72,1,1,2,1,25.4,4.24,2,21,1,1,2.0,84,3.41,2,8,1,1,10,0,2017,37,1,1
399,0,4,3,4,70,1,1,2,1,33.23,4.5,2,27,1,1,1.0,60,1.34,2,7,1,1,10,0,2017,37,0,1
400,0,4,3,4,70,1,1,2,1,26.1,4.21,2,27,1,1,1.0,5,2.57,2,8,1,1,5,0,2017,37,0,1
401,0,4,3,4,72,1,1,2,1,30.42,3.93,2,21,1,2,2.0,3,3.67,1,7,1,1,3,0,2017,37,1,1
402,1,4,3,4,73,1,1,2,0,33.19,3.91,2,23,0,1,1.0,68,2.4,1,6,2,0,20,0,2017,37,0,1
403,0,3,2,4,72,1,1,2,2,21.65,4.23,2,21,1,1,1.0,90,2.27,2,7,2,1,10,0,2017,37,0,1
404,1,2,3,4,71,1,1,2,3,31.04,2.93,2,24,0,1,2.0,57,1.76,2,8,1,0,10,0,2017,39,0,1
405,1,2,3,4,71,1,1,2,3,27.9,3.78,2,24,0,2,1.0,52,3.12,2,7,1,0,5,0,2017,39,0,1
406,1,2,3,4,71,1,1,2,2,23.22,3.81,3,24,0,1,2.0,22,1.97,2,8,1,0,10,0,2017,39,0,1
407,1,2,3,4,71,1,1,2,2,23.67,3.06,3,24,0,1,2.0,11,3.07,3,8,1,0,10,0,2017,39,0,1
408,1,2,3,4,71,1,1,2,2,25.78,5.62,3,24,0,2,1.0,10,3.41,2,7,1,0,9,0,2017,39,0,1
