,LineBackers,A,isHomeTeam,Distance,PlayerHeightInches,TimeSnapDiff,S,TightEnds,YardsToTouchdown,Season,TurfCode,Safeties,StadiumTypeCode,Age,IsPossTeamInLead,NoseTackles,isPlayDirectionLeft,Centers,Cornerbacks,DefensiveEnds,OffensiveGuards,HomeScoreBeforePlay,Y,Down,DefensiveTackles,isFirstDown,Quarter,DefendersInTheBox
6991,4,1.65,0,10,71,1.0,4.9,2,69,2017,1,2,1,25,0,1,0,2,2,2,1,0,22.96,1,0,0,1,8
8151,4,2.48,1,10,71,2.0,4.34,3,99,2017,1,2,1,31,0,0,0,1,2,1,2,10,28.76,1,2,0,2,7
17780,3,2.54,1,6,70,1.0,4.45,1,51,2018,2,2,1,24,0,0,1,2,3,1,1,0,23.17,2,2,0,1,7
19965,2,2.13,1,20,73,1.0,5.98,1,24,2018,1,2,1,24,0,0,0,2,3,2,1,7,33.87,1,2,0,2,6
15885,4,3.07,0,10,72,1.0,4.59,2,75,2018,1,3,1,22,0,0,0,1,2,1,2,13,24.49,1,1,0,3,7
17048,2,3.84,1,10,66,1.0,4.42,1,66,2018,1,2,1,23,0,0,1,1,3,2,1,14,31.01,2,2,0,4,7
16421,2,1.88,0,10,69,2.0,4.9,1,75,2018,2,3,1,28,0,0,0,1,2,2,1,7,21.3,1,2,0,1,7
18268,5,3.76,0,20,73,1.0,4.11,1,73,2018,3,2,1,26,0,1,0,1,3,0,3,10,24.78,2,0,0,4,6
15886,3,1.6,0,10,73,1.0,3.49,1,85,2018,1,2,1,23,0,0,1,1,3,0,2,13,25.5,1,3,0,4,6
12148,3,1.04,0,10,71,2.0,6.1,2,54,2018,1,2,1,32,0,1,1,1,2,3,2,17,26.23,1,0,0,4,8
9047,1,2.69,1,10,71,1.0,3.89,1,72,2017,1,3,1,22,0,1,0,0,3,2,2,3,25.81,1,1,0,2,6
20536,3,2.21,1,1,69,1.0,5.59,2,1,2018,2,3,3,29,0,0,1,2,1,2,1,17,27.67,2,2,0,3,8
21093,2,4.37,1,10,75,2.0,3.82,1,69,2018,1,2,1,25,1,0,0,1,3,1,2,0,29.82,1,3,0,2,6
428,3,3.86,0,11,73,1.0,3.63,2,90,2017,3,3,1,23,0,1,0,1,3,0,3,0,32.6,2,1,0,2,7
18586,4,2.38,0,10,71,1.0,4.69,1,78,2018,1,2,1,25,0,0,1,1,3,1,2,19,26.49,1,1,0,4,7
12790,2,2.0,0,10,72,2.0,4.72,1,80,2018,2,2,1,23,0,1,0,1,3,2,2,0,30.02,2,1,0,1,6
22169,3,3.5,0,3,72,1.0,5.2,1,43,2019,2,2,4,24,1,0,0,1,3,2,2,6,24.23,2,1,0,3,7
23383,3,1.78,1,10,69,2.0,4.8,1,36,2019,2,2,1,36,1,0,1,1,3,2,2,0,28.61,1,1,0,1,6
3556,4,3.45,0,10,71,1.0,4.21,1,53,2017,2,2,1,26,1,1,0,1,2,2,2,7,28.01,1,0,0,1,7
186,5,2.83,0,7,73,1.0,3.08,1,7,2017,1,1,1,25,0,0,1,1,3,0,2,10,27.72,2,2,0,3,5
130,3,1.61,0,16,72,1.0,2.54,2,57,2017,2,2,1,26,0,0,0,1,2,2,2,0,23.28,1,2,0,2,6
27457,4,2.99,1,15,70,1.0,5.35,1,32,2019,1,2,1,22,0,0,1,2,3,1,1,24,30.21,2,1,0,3,6
9570,2,1.81,1,10,71,1.0,3.06,1,22,2017,1,2,1,31,1,0,1,1,3,2,2,7,31.74,2,2,0,3,7
2179,4,1.51,1,10,72,1.0,3.42,1,52,2017,2,1,2,22,0,0,0,1,2,2,2,3,26.41,1,2,0,1,8
4671,4,3.07,0,10,75,1.0,4.91,2,72,2017,1,2,1,27,0,0,0,0,2,1,3,16,31.46,1,2,0,4,7
13100,2,1.36,0,10,70,2.0,5.8,2,67,2018,2,3,4,27,0,0,0,1,2,1,2,10,20.6,1,3,0,3,7
14635,3,3.06,1,10,71,1.0,3.01,1,53,2018,2,2,1,23,0,0,0,1,3,2,2,27,30.99,1,1,0,4,6
21426,2,2.47,1,10,72,1.0,4.39,1,75,2019,1,1,4,24,1,1,0,1,4,2,2,0,23.55,1,1,0,1,7
9319,4,3.28,1,10,69,1.0,3.65,1,24,2017,2,2,2,28,0,0,0,1,2,1,2,17,28.92,1,2,0,4,7
6691,3,3.94,1,10,70,1.0,5.53,2,34,2017,1,2,1,22,0,0,0,1,2,2,3,47,25.59,1,2,0,4,9
7797,2,2.93,1,9,72,1.0,2.74,1,67,2017,3,2,1,22,1,0,0,1,3,2,2,0,25.0,2,2,0,1,6
10699,4,1.71,0,10,72,1.0,3.38,3,99,2017,1,2,1,22,0,0,0,2,1,2,1,0,28.88,1,2,0,3,9
27099,3,2.56,1,10,70,1.0,4.97,1,64,2019,2,2,1,31,1,0,0,1,3,1,2,21,29.6,1,2,0,3,6
25910,4,4.6,0,6,68,1.0,4.65,2,76,2019,2,2,3,26,0,0,0,0,2,1,2,0,28.14,2,2,0,1,6
11834,4,3.45,0,10,73,1.0,3.53,1,28,2018,2,2,1,24,0,0,0,2,3,2,1,0,30.68,1,0,0,2,6
6712,3,2.01,1,10,71,2.0,4.84,1,71,2017,1,2,1,25,1,0,1,1,2,2,3,7,24.44,2,2,0,2,7
1543,2,2.45,0,10,68,2.0,4.08,2,30,2017,2,2,2,25,0,0,0,1,2,2,2,13,31.87,2,2,0,3,8
27879,2,3.03,1,10,73,1.0,4.81,1,60,2019,1,2,1,26,0,1,1,1,3,1,2,3,21.89,1,2,0,1,7
263,2,3.1,1,10,70,1.0,4.03,1,50,2017,2,2,4,26,1,0,0,2,3,2,1,0,23.7,1,2,0,3,7
16208,3,2.32,0,10,70,2.0,6.03,1,74,2018,2,2,1,23,0,1,1,1,2,2,2,10,32.7,1,1,0,4,8
14603,3,2.3,0,10,71,1.0,5.12,1,59,2018,2,2,1,23,0,0,0,1,3,1,1,0,23.87,1,2,0,1,5
15254,3,3.05,0,10,73,1.0,1.91,1,33,2018,2,2,4,24,0,0,0,2,3,1,1,0,22.67,2,2,0,1,6
26508,3,2.57,0,10,73,1.0,4.94,1,41,2019,1,0,1,27,0,1,1,1,5,1,2,0,21.78,1,1,0,1,6
3265,3,1.92,1,2,70,2.0,2.94,2,21,2017,1,2,1,30,1,0,1,1,2,2,2,0,23.22,3,2,0,1,8
15396,3,1.05,1,10,72,1.0,5.23,1,50,2018,1,2,1,24,0,1,1,1,3,1,2,14,19.84,1,1,0,3,7
364,4,3.2,0,10,69,1.0,4.22,2,75,2017,1,1,1,34,1,0,0,1,2,2,2,3,28.48,1,2,0,1,7
18953,4,3.11,1,10,70,2.0,4.72,2,75,2018,1,2,1,27,0,0,0,1,3,1,1,0,23.65,1,1,0,1,6
13806,4,0.8,0,10,68,2.0,6.07,1,42,2018,1,2,1,26,1,0,0,1,3,1,2,6,25.49,1,1,0,1,6
1568,4,1.91,1,15,69,1.0,4.81,2,85,2017,2,2,3,34,0,0,0,1,2,1,2,0,25.9,1,2,0,1,7
1674,2,2.63,0,6,73,1.0,3.25,2,66,2017,2,3,1,21,1,0,1,2,2,2,1,28,30.26,2,2,0,3,7
25575,3,2.59,0,10,73,1.0,4.11,1,41,2019,2,2,1,24,0,0,0,2,2,2,1,13,30.96,1,2,0,4,6
14251,3,2.19,0,10,71,2.0,5.17,1,19,2018,2,2,4,30,1,0,0,1,2,2,2,10,27.5,1,2,0,3,7
9444,2,1.62,0,4,73,1.0,3.9,1,40,2017,2,2,1,23,0,0,0,1,3,2,2,0,30.29,2,2,0,3,7
16648,3,3.4,1,10,71,1.0,2.78,1,73,2018,2,3,1,25,1,0,1,1,2,1,2,3,27.25,1,2,0,3,7
3373,4,0.92,0,6,72,1.0,5.5,2,70,2017,1,2,1,22,0,0,1,0,2,1,3,3,30.71,2,2,0,3,7
22109,4,3.28,0,10,70,2.0,5.69,2,79,2019,3,3,1,24,1,1,1,1,2,0,2,21,27.35,1,1,0,2,7
16121,4,1.29,0,4,69,2.0,6.42,1,37,2018,1,2,1,23,0,1,0,1,2,2,2,14,34.18,2,0,0,4,8
10195,3,3.08,1,10,72,1.0,3.75,1,93,2017,2,2,2,22,0,0,0,1,2,2,2,0,22.57,1,2,0,1,7
1711,4,1.0,0,10,72,1.0,3.25,3,75,2017,2,2,1,24,1,1,1,1,2,2,1,10,26.75,2,0,0,3,8
23079,3,3.42,1,10,70,1.0,4.91,1,51,2019,1,2,1,24,1,0,0,1,3,2,2,17,29.69,1,1,0,4,7
9797,2,2.85,0,10,69,1.0,2.29,1,59,2017,2,2,1,26,0,0,1,1,3,3,2,0,22.23,1,1,0,1,6
25826,4,3.1,0,10,73,1.0,4.49,1,63,2019,1,2,1,26,1,0,0,1,3,0,2,3,30.14,1,2,0,2,6
3281,3,2.12,0,4,72,1.0,2.64,1,33,2017,1,2,1,30,0,1,1,1,2,2,3,13,23.91,2,1,0,3,7
1885,4,3.05,0,10,71,1.0,4.66,2,75,2017,1,2,1,31,0,1,0,1,2,2,2,0,25.0,1,0,0,1,8
19649,5,2.94,1,10,72,2.0,4.6,3,15,2018,1,1,1,24,0,0,1,1,4,0,1,14,22.88,1,1,0,4,6
13359,3,2.35,0,8,70,1.0,4.92,1,22,2018,1,2,1,29,1,1,1,2,2,2,1,26,25.78,2,1,0,4,7
18422,5,1.16,1,1,72,1.0,4.64,2,1,2018,2,3,1,21,0,1,1,1,0,0,2,17,27.31,2,2,0,3,11
11093,4,2.25,1,7,72,1.0,2.7,3,87,2018,1,2,1,27,0,1,1,0,2,1,3,0,27.47,2,1,0,1,8
927,4,2.97,0,10,70,2.0,4.42,1,99,2017,1,2,1,22,1,1,1,0,2,1,3,20,28.14,1,1,0,4,7
1670,3,1.65,1,6,68,1.0,3.27,1,56,2017,2,3,1,27,0,0,0,1,2,2,2,28,27.18,2,1,0,3,6
17673,2,2.43,0,9,69,1.0,5.1,1,16,2018,1,2,1,25,1,1,1,1,3,2,3,3,23.47,2,1,0,2,6
3443,4,2.67,1,9,73,2.0,4.18,1,79,2017,2,2,4,21,0,0,1,1,2,1,2,33,23.31,2,2,0,4,8
15300,4,2.5,1,10,74,1.0,1.51,2,60,2018,2,2,4,27,0,0,1,2,2,1,1,42,31.55,1,2,0,4,7
17625,3,2.9,0,10,72,2.0,6.54,2,12,2018,2,2,1,28,1,0,1,1,2,2,2,14,23.09,1,2,0,2,8
15395,4,3.21,0,11,71,1.0,5.14,1,76,2018,1,2,1,24,1,1,0,1,3,0,2,14,25.84,2,1,0,3,6
583,3,1.44,1,3,68,1.0,3.68,1,5,2017,1,2,1,26,0,1,1,1,2,2,2,0,28.4,2,1,0,1,8
14076,4,1.48,1,4,69,1.0,6.12,1,72,2018,2,2,2,28,0,1,1,1,2,2,1,43,20.48,2,0,0,4,7
28081,4,1.31,1,10,70,2.0,5.56,1,56,2019,1,1,1,22,0,0,0,1,4,0,1,19,20.8,1,2,0,3,6
24302,4,1.23,1,10,73,1.0,6.47,2,47,2019,1,2,1,34,1,0,1,0,2,1,2,7,34.51,1,2,0,3,8
26412,2,1.39,0,10,73,2.0,6.26,1,46,2019,2,2,1,34,1,0,1,1,3,2,1,17,28.55,2,2,0,4,6
13281,2,3.99,1,8,73,1.0,4.31,1,29,2018,1,2,3,26,0,0,1,1,3,2,2,17,31.09,2,2,0,4,7
20376,3,2.01,1,10,70,1.0,6.2,1,33,2018,2,2,1,28,0,0,1,1,2,2,2,24,22.83,3,2,0,4,7
4907,2,2.63,1,16,72,1.0,5.82,1,60,2017,1,2,1,30,0,1,0,1,2,4,3,3,30.3,2,0,0,2,7
5797,5,1.54,1,6,72,1.0,3.37,2,45,2017,1,2,1,23,1,1,0,1,2,0,2,0,28.92,2,1,0,1,7
25188,3,2.01,1,10,69,1.0,4.42,3,16,2019,2,0,1,36,0,1,0,1,4,2,2,17,22.85,1,1,0,4,7
13208,2,2.23,0,5,69,1.0,5.8,1,9,2018,2,1,1,35,1,0,0,2,4,2,1,38,33.04,2,2,0,4,5
189,4,3.52,0,10,73,1.0,3.53,1,50,2017,1,1,1,22,0,0,0,1,3,1,2,10,28.01,1,2,0,4,5
10182,4,2.35,1,10,68,1.0,3.49,2,73,2017,1,2,3,26,0,0,0,1,2,1,3,23,27.81,1,2,0,4,7
14010,3,2.87,0,10,72,2.0,5.34,1,75,2018,2,1,4,23,0,0,0,1,3,3,2,0,24.4,1,1,0,1,7
14870,2,3.4,1,10,72,1.0,1.84,1,62,2018,2,2,3,22,0,0,0,1,3,2,3,0,31.88,1,2,0,1,6
21768,3,2.34,0,10,73,1.0,4.96,2,13,2019,1,1,1,26,0,0,1,2,3,1,1,0,25.65,1,3,0,1,7
15490,3,4.21,0,10,71,2.0,2.53,2,70,2018,1,2,1,26,0,0,0,2,2,2,2,3,28.47,1,2,0,1,7
13008,2,1.68,0,7,72,1.0,3.6,1,42,2018,2,2,2,31,0,0,0,2,3,2,1,0,24.31,2,2,0,1,7
16080,3,1.8,1,10,70,1.0,5.39,1,79,2018,2,2,2,23,0,0,0,0,3,1,2,17,24.04,1,2,0,4,7
743,2,2.64,0,10,68,1.0,3.15,1,82,2017,2,2,3,26,1,0,1,1,2,3,3,7,30.14,1,2,0,1,7
26468,3,2.42,0,5,70,1.0,6.45,1,70,2019,1,1,1,24,1,0,0,1,3,1,2,7,34.36,2,3,0,1,7
17905,2,2.75,1,19,66,2.0,4.71,1,68,2018,1,2,1,28,0,0,1,1,3,2,1,27,23.76,2,2,0,4,6
3337,2,1.1,0,8,72,1.0,4.83,2,28,2017,2,2,3,24,0,1,1,1,3,2,2,17,23.93,2,1,0,4,7
21839,4,3.33,1,6,70,2.0,4.68,0,76,2019,2,1,1,29,0,0,0,1,4,1,2,10,28.1,2,1,0,2,6
9491,1,2.59,1,10,73,1.0,3.73,1,84,2017,1,2,1,22,0,0,1,1,3,2,3,24,28.33,1,3,0,4,7
7571,2,2.94,0,10,71,1.0,4.46,1,82,2017,2,3,1,22,1,0,0,0,2,3,3,7,26.99,2,1,0,2,5
2442,4,1.91,0,10,72,1.0,5.12,1,75,2017,1,2,3,27,0,0,1,1,2,0,2,12,28.04,1,3,0,4,7
28370,2,1.36,1,10,70,1.0,4.24,1,51,2019,2,2,1,29,0,0,1,1,3,3,2,10,20.72,1,1,0,3,7
4240,4,2.34,0,10,70,1.0,4.47,2,75,2017,1,2,1,29,0,0,1,1,2,1,2,14,20.53,1,2,0,2,7
15652,2,2.15,0,10,69,2.0,4.28,1,15,2018,1,2,1,21,1,0,1,1,3,1,3,28,25.1,1,3,0,4,7
3875,2,1.61,1,6,75,1.0,3.68,3,15,2017,1,2,1,23,0,0,1,1,2,2,2,3,24.67,2,3,0,1,8
2995,4,2.55,0,10,72,1.0,4.65,2,75,2017,1,2,1,22,1,1,1,1,2,1,2,9,30.66,1,1,0,3,7
11787,3,1.84,0,10,72,1.0,5.62,2,80,2018,2,2,2,28,0,0,1,0,2,2,3,3,33.14,1,2,0,1,8
26885,3,2.55,1,7,70,1.0,5.11,3,86,2019,1,2,1,21,0,0,0,1,2,2,2,10,25.97,2,2,0,2,7
5670,4,3.49,0,8,69,2.0,4.25,2,69,2017,3,3,1,24,0,1,1,2,2,0,1,0,27.97,2,1,0,2,7
9643,4,2.39,0,10,69,1.0,3.35,2,30,2017,1,2,1,34,1,1,0,1,2,0,2,10,31.19,1,2,0,2,7
22454,3,3.15,0,8,66,1.0,2.86,1,83,2019,1,2,1,24,0,1,0,1,3,2,2,3,25.47,2,0,0,2,5
26708,4,2.01,0,10,71,1.0,3.4,2,83,2019,1,1,1,23,0,2,1,0,3,1,3,0,26.52,1,0,0,1,7
26367,2,5.23,0,10,72,1.0,3.4,2,40,2019,1,1,1,29,0,1,0,1,4,2,1,3,23.03,2,1,0,4,6
10676,2,1.41,1,10,72,1.0,2.19,1,58,2017,1,1,1,31,0,0,1,1,4,2,2,0,27.3,2,2,0,1,7
27224,3,2.79,1,10,69,2.0,4.31,3,24,2019,2,0,3,23,1,0,0,1,5,1,3,3,29.69,1,2,0,3,6
16958,3,2.74,0,10,72,1.0,5.12,2,64,2018,2,3,4,23,0,1,0,1,2,1,2,0,21.51,1,1,0,1,8
11930,4,2.06,1,10,75,1.0,6.28,2,70,2018,1,2,1,24,0,0,0,1,2,1,3,0,19.97,1,2,0,1,8
25957,4,3.84,1,10,72,1.0,3.84,2,36,2019,1,2,4,24,0,2,1,1,2,1,1,13,31.08,1,0,0,2,6
20189,5,2.94,0,10,72,2.0,4.6,1,41,2018,1,2,1,28,0,0,0,1,1,1,3,7,32.14,2,2,0,4,8
6914,3,1.33,0,10,69,2.0,1.26,2,27,2017,2,2,2,25,0,0,1,0,2,1,3,3,24.05,1,3,0,2,7
9311,4,2.36,1,10,70,1.0,3.6,1,75,2017,2,3,2,22,0,1,1,1,2,1,2,17,24.79,2,0,0,3,7
9364,4,4.26,0,10,70,1.0,5.68,2,34,2017,2,2,1,23,0,0,1,1,2,1,2,29,30.72,1,2,0,4,7
22481,4,3.24,0,8,75,2.0,3.54,2,73,2019,1,2,1,29,0,0,0,1,2,0,1,0,25.42,2,3,0,1,7
15654,5,2.17,0,3,69,1.0,4.55,2,3,2018,1,0,1,21,1,0,1,1,1,0,4,28,25.07,1,5,0,4,10
14481,4,3.8,1,10,72,1.0,3.51,1,16,2018,1,2,1,22,1,0,0,2,2,0,2,0,32.72,1,3,0,1,8
20453,3,1.88,0,10,68,2.0,5.69,1,43,2018,1,3,3,27,0,0,0,2,2,1,1,9,26.64,1,2,0,2,7
25254,3,2.56,0,10,70,1.0,5.89,2,75,2019,2,1,2,24,0,1,0,1,3,1,2,21,30.03,1,2,0,3,7
3827,3,3.26,1,10,71,1.0,5.51,1,22,2017,1,2,1,30,1,0,0,1,3,1,2,0,25.81,2,2,0,1,6
4824,4,2.36,1,10,69,1.0,3.69,2,90,2017,2,2,2,27,0,1,0,1,2,0,1,14,30.77,1,2,0,3,8
22599,4,0.88,1,10,72,1.0,4.43,1,23,2019,1,2,1,24,0,0,1,1,3,1,2,7,28.47,1,1,0,1,6
7746,3,2.15,0,18,70,1.0,2.86,1,53,2017,2,2,1,27,0,0,1,1,2,2,2,3,24.51,2,2,0,4,8
3920,2,2.08,1,10,71,1.0,4.1,2,48,2017,1,2,1,31,1,1,0,1,2,3,2,7,21.99,1,1,0,1,7
13410,4,2.57,1,10,73,1.0,3.01,1,40,2018,1,2,1,23,1,0,0,1,3,1,2,0,28.44,1,1,0,1,6
6070,4,1.94,0,1,69,2.0,3.91,1,48,2017,1,2,1,25,0,0,1,0,3,1,3,27,32.38,2,1,0,4,7
11015,3,1.85,0,10,73,1.0,5.45,3,44,2018,1,2,1,25,0,0,1,1,2,2,2,0,26.86,2,2,0,1,8
9828,2,2.99,1,10,71,1.0,3.55,1,68,2017,1,2,1,22,0,0,1,0,3,2,2,10,23.64,1,2,0,2,6
8365,3,3.02,1,10,70,1.0,3.72,3,75,2017,1,2,1,30,0,1,0,1,2,2,2,14,28.89,1,1,0,2,8
5514,4,2.94,1,10,72,1.0,4.29,2,71,2017,1,2,1,27,1,0,1,1,2,1,2,3,31.71,1,2,0,2,8
11317,2,2.56,0,10,71,1.0,4.97,0,59,2018,2,2,2,24,1,0,1,1,3,2,1,17,27.57,1,2,0,2,5
13420,4,3.4,0,10,70,2.0,3.23,3,41,2018,1,2,1,24,0,1,0,1,3,1,3,14,28.83,1,0,0,3,7
31,2,3.33,0,12,71,1.0,1.96,1,89,2017,2,3,1,22,1,0,1,1,3,1,1,24,30.67,2,2,0,3,7
7506,4,0.97,0,10,70,2.0,4.22,1,63,2017,1,2,1,26,0,1,1,1,2,0,2,0,27.09,1,2,0,1,7
12297,3,2.62,0,10,70,2.0,4.98,2,45,2018,1,1,1,29,0,0,0,1,3,2,2,14,21.21,1,2,0,4,8
3706,4,2.52,1,10,72,1.0,3.62,1,51,2017,1,1,4,22,1,0,0,1,3,1,2,14,30.41,1,2,0,3,7
21502,3,3.4,0,8,73,1.0,3.58,1,66,2019,1,0,1,24,0,0,0,2,4,2,1,10,27.08,2,2,0,4,6
26259,4,2.66,1,10,73,1.0,4.71,1,81,2019,1,0,1,24,0,1,1,1,4,0,2,0,29.78,1,2,0,1,7
2494,3,2.58,0,11,71,1.0,3.79,2,76,2017,1,2,1,22,0,0,0,1,2,2,3,0,33.25,2,2,0,1,7
4228,3,2.13,1,19,72,1.0,1.58,1,81,2017,1,2,1,24,0,0,1,1,3,3,1,7,30.1,2,0,0,1,7
11172,4,1.27,1,10,69,1.0,4.87,1,33,2018,1,2,1,35,1,0,0,1,3,1,2,0,29.65,1,1,0,2,6
18348,2,3.45,1,10,69,1.0,4.07,1,75,2018,1,2,1,35,0,0,0,2,3,2,1,0,23.07,1,2,0,1,6
19408,3,2.67,1,10,70,1.0,4.21,1,38,2018,2,2,1,24,1,0,1,2,2,2,2,0,30.3,1,2,0,1,7
21286,3,4.55,0,10,73,2.0,4.17,1,81,2018,2,2,1,27,1,1,0,1,2,2,3,14,21.12,1,1,0,3,8
19261,3,2.22,1,1,72,1.0,5.4,1,70,2018,2,2,2,23,0,0,1,1,2,2,2,3,20.97,2,2,0,2,8
17531,2,2.23,0,10,73,2.0,5.29,2,63,2018,2,2,3,25,1,0,0,1,3,2,2,7,26.7,2,2,0,1,7
8091,4,4.11,0,7,73,1.0,5.61,1,20,2017,1,3,3,23,0,0,1,1,2,0,2,0,24.94,2,2,0,1,7
25438,4,3.7,0,5,73,1.0,3.55,2,37,2019,1,1,1,26,0,1,0,2,3,2,1,0,27.37,2,0,0,3,8
5694,2,1.59,1,4,72,1.0,2.84,1,4,2017,3,3,1,24,1,0,0,1,2,2,3,3,29.49,1,2,0,4,7
10985,2,2.07,0,5,68,1.0,4.03,1,75,2017,2,2,1,26,0,0,1,1,3,2,3,7,25.04,2,2,0,2,7
10356,3,4.17,1,2,73,2.0,5.97,1,55,2017,2,2,3,24,0,0,1,1,2,2,2,7,27.94,2,2,0,3,7
17008,2,3.31,1,10,73,1.0,4.05,2,62,2018,1,2,1,23,0,0,0,1,3,2,2,13,30.76,1,2,0,3,7
5038,4,2.84,0,12,72,1.0,2.98,1,93,2017,1,2,1,22,0,0,0,1,3,2,2,13,27.75,2,0,0,2,6
12335,3,2.57,1,3,73,2.0,6.31,2,8,2018,2,2,3,25,1,0,0,1,2,2,2,21,28.38,2,2,0,4,8
23686,4,2.04,0,10,71,2.0,5.21,2,66,2019,1,2,1,22,0,0,0,1,2,1,2,0,25.62,1,2,0,1,8
23508,3,4.0,0,10,70,1.0,5.08,2,35,2019,2,1,3,21,0,0,1,1,3,2,1,0,31.81,1,2,0,1,7
4300,4,1.47,1,10,75,1.0,3.3,2,77,2017,2,2,2,27,0,1,0,0,2,1,3,18,29.4,1,1,0,3,7
1855,3,1.25,1,10,68,1.0,4.47,2,65,2017,1,2,1,26,1,0,0,1,2,2,3,0,27.12,1,2,0,1,7
6039,3,2.56,1,10,68,2.0,5.58,2,47,2017,1,2,1,27,0,0,1,1,2,2,2,0,34.2,1,2,0,1,7
21540,2,2.51,1,10,70,1.0,5.36,2,23,2019,2,3,2,24,0,0,0,1,1,3,2,21,27.36,1,2,0,3,9
16950,5,3.79,1,10,71,1.0,2.77,1,75,2018,2,1,1,22,1,1,0,1,4,0,3,20,22.59,1,0,0,4,6
28267,3,3.65,1,10,73,2.0,5.56,1,95,2019,1,1,1,34,0,0,0,1,4,1,1,13,32.23,1,2,0,2,6
22242,4,2.13,0,10,67,1.0,4.81,1,75,2019,2,2,1,22,0,0,0,1,3,0,2,7,23.61,1,2,0,3,6
10766,2,2.7,1,10,71,2.0,4.22,1,85,2017,1,2,1,23,0,0,1,1,3,2,2,7,23.74,1,2,0,1,6
10259,4,2.98,1,13,74,2.0,4.05,1,78,2017,2,2,4,26,1,0,1,1,3,1,2,0,29.49,3,1,0,2,6
24515,3,2.0,1,10,71,2.0,3.78,2,60,2019,2,3,1,24,0,0,0,1,2,0,2,7,23.04,1,3,0,2,8
2254,4,2.36,1,9,70,1.0,3.81,1,9,2017,2,1,4,26,0,0,0,1,3,1,2,37,23.61,1,2,0,4,7
24886,4,4.07,0,10,70,2.0,4.39,2,24,2019,1,2,1,27,0,0,0,2,2,0,1,7,23.94,1,3,0,3,8
22363,4,2.9,0,10,72,1.0,4.36,1,75,2019,1,2,1,24,1,1,0,1,3,1,2,7,28.97,1,0,0,2,6
14629,3,1.93,1,6,71,1.0,3.34,1,6,2018,2,2,1,23,0,1,1,1,2,2,2,24,22.93,1,1,0,3,8
28091,4,3.19,1,1,70,2.0,3.78,2,66,2019,1,1,1,22,0,0,1,2,3,1,1,19,26.75,3,2,0,4,7
12960,4,0.35,1,5,66,1.0,4.3,2,61,2018,1,2,1,23,0,0,0,0,2,1,3,7,23.7,1,2,0,1,6
19447,3,2.81,0,10,71,2.0,3.92,2,55,2018,1,2,1,22,0,2,1,0,2,2,3,7,30.63,1,0,0,1,8
5231,3,2.01,1,10,73,1.0,3.5,2,75,2017,2,2,4,21,1,0,1,1,2,2,2,0,24.82,1,2,0,1,7
13194,3,3.31,1,10,71,1.0,5.37,1,43,2018,2,3,1,23,0,0,0,1,2,1,2,31,26.95,1,2,0,3,7
1015,3,2.75,1,10,68,1.0,3.26,1,39,2017,1,2,1,26,0,0,1,1,3,1,2,17,30.28,1,2,0,3,6
12074,3,3.4,0,10,71,1.0,4.47,2,75,2018,1,2,1,21,1,1,1,2,2,3,1,10,27.89,1,0,0,2,7
21366,4,1.31,0,10,71,2.0,5.28,1,75,2019,1,2,1,26,0,0,0,2,2,1,0,10,29.56,1,2,0,3,7
12847,3,3.11,1,9,72,1.0,4.37,1,9,2018,2,2,2,31,0,0,1,2,3,1,1,10,23.15,1,2,0,2,6
16507,3,3.22,1,1,72,1.0,3.56,1,48,2018,3,3,1,23,0,0,1,1,2,1,1,14,22.74,2,2,0,2,6
24545,3,2.73,1,5,71,1.0,3.75,2,70,2019,2,2,1,25,1,1,0,1,2,1,2,0,28.21,2,2,0,1,8
16831,4,2.51,0,10,69,1.0,4.41,1,51,2018,1,2,1,25,1,0,1,1,3,1,3,36,23.28,1,1,0,4,6
1507,4,0.8,1,10,66,2.0,4.46,2,58,2017,1,2,1,22,0,1,0,0,2,1,2,17,25.23,1,1,0,3,7
28173,4,3.56,1,10,75,1.0,4.96,1,75,2019,2,2,2,29,0,0,0,1,3,1,3,17,27.68,2,1,0,2,6
22236,4,2.31,0,1,67,2.0,4.28,1,29,2019,2,2,1,22,0,0,0,1,3,0,2,7,25.41,2,2,0,1,6
6318,4,2.19,1,11,73,2.0,3.76,2,76,2017,1,3,1,22,0,1,1,1,1,0,3,10,28.17,2,2,0,1,8
21123,2,2.84,1,10,73,2.0,4.24,1,54,2018,1,2,1,33,0,0,1,2,3,2,1,0,23.27,1,2,0,1,7
23237,4,3.06,1,1,73,1.0,4.34,1,16,2019,1,2,1,34,1,0,0,1,3,0,2,15,28.15,3,2,0,4,6
11536,3,5.37,1,10,68,1.0,4.15,2,75,2018,1,2,1,24,0,1,1,2,2,2,1,27,23.89,2,1,0,4,8
8451,3,1.82,0,1,72,0.0,2.92,1,1,2017,1,2,1,22,1,0,0,1,3,1,2,21,29.08,1,2,0,4,6
26286,4,2.11,1,10,73,2.0,4.16,2,22,2019,1,0,1,24,0,1,1,2,4,0,1,24,28.35,1,2,0,4,7
14925,3,3.11,1,10,73,2.0,5.21,2,75,2018,1,2,1,25,1,0,1,1,2,2,3,0,30.39,1,2,0,2,7
25544,4,3.12,1,10,71,1.0,4.54,1,73,2019,2,2,1,25,1,0,1,1,3,0,2,0,28.73,1,2,0,1,7
22061,2,3.13,1,10,70,1.0,4.44,1,41,2019,2,2,2,22,1,1,1,1,3,2,2,6,30.69,1,1,0,2,6
